soc2018,year,wage_hourly,wage_source,tot_emp,n_soc2000,one_to_one
49-9043,2007,17.11,H_MEDIAN,78760.0,1,True
49-9044,2007,22.159999999999986,H_MEDIAN,49360.0,1,True
49-9045,2007,19.74,H_MEDIAN,2700.0,1,True
49-9051,2007,25.269999999999992,H_MEDIAN,109990.0,1,True
49-9052,2007,22.7,H_MEDIAN,160250.0,1,True
49-9061,2007,17.23,H_MEDIAN,3870.0,1,True
49-9062,2007,19.379999999999995,H_MEDIAN,34080.0,1,True
49-9063,2007,15.400000000000002,H_MEDIAN,5410.0,1,True
49-9064,2007,15.920000000000002,H_MEDIAN,2840.0,1,True
49-9069,2007,22.8,H_MEDIAN,13640.0,1,True
49-9071,2007,15.659999999999997,H_MEDIAN,1308350.0,1,True
49-9081,2007,15.869999999999997,H_MEDIAN,141980.0,1,False
49-9091,2007,13.97,H_MEDIAN,42150.0,1,True
49-9092,2007,20.009999999999998,H_MEDIAN,1980.0,1,True
49-9094,2007,15.98,H_MEDIAN,18750.0,1,True
49-9095,2007,12.83,H_MEDIAN,9150.0,1,True
49-9096,2007,18.950000000000003,H_MEDIAN,12390.0,1,True
49-9097,2007,24.580000000000016,H_MEDIAN,6090.0,1,True
49-9098,2007,11.02,H_MEDIAN,153320.0,1,True
49-9099,2007,15.852154537584482,H_MEDIAN,142970.0,2,False
51-1011,2007,23.400000000000002,H_MEDIAN,666850.0,1,True
51-2011,2007,21.839999999999996,H_MEDIAN,34410.0,1,True
51-2021,2007,13.030000000000001,H_MEDIAN,22300.0,1,True
51-2022,2007,12.760000000000005,H_MEDIAN,216470.0,1,True
51-2023,2007,13.729999999999999,H_MEDIAN,64570.0,1,True
51-2031,2007,15.140000000000004,H_MEDIAN,41100.0,1,True
51-2041,2007,14.920000000000002,H_MEDIAN,107830.0,1,True
51-2051,2007,12.799999999999999,H_MEDIAN,31810.0,1,True
51-2061,2007,13.67,H_MEDIAN,2710.0,1,True
51-2092,2007,11.839999999999998,H_MEDIAN,1167150.0,1,True
51-2099,2007,13.419999999999998,H_MEDIAN,330940.0,1,True
51-3011,2007,10.859999999999998,H_MEDIAN,141560.0,1,True
51-3021,2007,13.209999999999994,H_MEDIAN,128510.0,1,True
51-3022,2007,10.12,H_MEDIAN,150190.0,1,True
51-3023,2007,10.820000000000002,H_MEDIAN,110020.0,1,True
51-3091,2007,12.179999999999998,H_MEDIAN,18130.0,1,True
51-3092,2007,11.410000000000002,H_MEDIAN,99650.0,1,True
51-3093,2007,10.780000000000001,H_MEDIAN,41790.0,1,True
51-3099,2007,12.329999999999998,H_MEDIAN,288480.0,1,False
51-4021,2007,13.82,H_MEDIAN,95330.0,1,True
51-4022,2007,14.54,H_MEDIAN,30130.0,1,True
51-4023,2007,15.670000000000002,H_MEDIAN,37950.0,1,True
51-4031,2007,13.099999999999998,H_MEDIAN,254160.0,1,True
51-4032,2007,14.54,H_MEDIAN,37680.0,1,True
51-4033,2007,13.77,H_MEDIAN,96730.0,1,True
51-4034,2007,15.609999999999998,H_MEDIAN,61140.0,1,True
51-4035,2007,15.359999999999996,H_MEDIAN,26430.0,1,True
51-4041,2007,16.939999999999994,H_MEDIAN,410900.0,1,True
51-4051,2007,16.629999999999995,H_MEDIAN,19180.0,1,True
51-4052,2007,15.199999999999998,H_MEDIAN,15470.0,1,True
51-4061,2007,19.51,H_MEDIAN,9270.0,1,True
51-4062,2007,17.44,H_MEDIAN,7250.0,1,True
51-4071,2007,14.040000000000003,H_MEDIAN,15000.0,1,True
51-4072,2007,12.700000000000001,H_MEDIAN,147850.0,1,True
51-4081,2007,14.609999999999996,H_MEDIAN,91090.0,1,True
51-4111,2007,21.68,H_MEDIAN,92560.0,1,True
51-4121,2007,15.509999999999998,H_MEDIAN,385740.0,1,True
51-4122,2007,14.899999999999997,H_MEDIAN,50820.0,1,True
51-4191,2007,15.030000000000001,H_MEDIAN,25500.0,1,True
51-4192,2007,16.930000000000003,H_MEDIAN,9190.0,1,True
51-4193,2007,13.4,H_MEDIAN,41370.0,1,True
51-4194,2007,14.899999999999997,H_MEDIAN,17240.0,1,True
51-4199,2007,15.750000000000002,H_MEDIAN,47100.0,1,True
51-5111,2007,16.339999999999996,H_MEDIAN,65540.0,1,True
51-5112,2007,15.236573548462308,H_MEDIAN,243110.0,2,False
51-5113,2007,13.859676224802127,H_MEDIAN,112540.0,3,False
51-6011,2007,8.860000000000001,H_MEDIAN,218060.0,1,True
51-6021,2007,8.869999999999997,H_MEDIAN,69260.0,1,True
51-6031,2007,9.31,H_MEDIAN,200340.0,1,True
51-6041,2007,10.369999999999997,H_MEDIAN,7880.0,1,True
51-6042,2007,11.729999999999999,H_MEDIAN,4130.0,1,True
51-6051,2007,10.1,H_MEDIAN,8530.0,1,True
51-6052,2007,11.58,H_MEDIAN,31550.0,1,True
51-6061,2007,11.36,H_MEDIAN,18050.0,1,True
51-6062,2007,10.79,H_MEDIAN,21080.0,1,True
51-6063,2007,11.78,H_MEDIAN,33400.0,1,True
51-6064,2007,11.230000000000002,H_MEDIAN,40450.0,1,True
51-6091,2007,14.339999999999998,H_MEDIAN,15240.0,1,True
51-6092,2007,17.180000000000003,H_MEDIAN,8370.0,1,True
51-6093,2007,13.5,H_MEDIAN,40290.0,1,True
51-6099,2007,11.48,H_MEDIAN,21760.0,1,True
51-7011,2007,13.450000000000001,H_MEDIAN,128730.0,1,True
51-7021,2007,12.420000000000002,H_MEDIAN,23470.0,1,True
51-7031,2007,14.449999999999998,H_MEDIAN,1610.0,1,True
51-7032,2007,15.629999999999997,H_MEDIAN,2040.0,1,True
51-7041,2007,11.939999999999998,H_MEDIAN,58160.0,1,True
51-7042,2007,11.63,H_MEDIAN,95220.0,1,True
51-7099,2007,11.250000000000002,H_MEDIAN,11470.0,1,True
51-8011,2007,33.85,H_MEDIAN,4220.0,1,True
51-8012,2007,30.439999999999998,H_MEDIAN,9410.0,1,True
51-8013,2007,27.230000000000004,H_MEDIAN,34400.0,1,True
51-8021,2007,22.900000000000002,H_MEDIAN,40370.0,1,True
51-8031,2007,17.829999999999995,H_MEDIAN,108290.0,1,True
51-8091,2007,24.45,H_MEDIAN,48030.0,1,True
51-8092,2007,26.27,H_MEDIAN,13190.0,1,True
51-8093,2007,25.490000000000002,H_MEDIAN,43270.0,1,True
51-8099,2007,22.470000000000002,H_MEDIAN,13290.0,1,True
51-9011,2007,21.180000000000003,H_MEDIAN,52620.0,1,True
51-9012,2007,17.28,H_MEDIAN,44310.0,1,True
51-9021,2007,13.790000000000003,H_MEDIAN,42360.0,1,True
51-9022,2007,11.950000000000001,H_MEDIAN,42750.0,1,True
51-9023,2007,14.59,H_MEDIAN,139370.0,1,True
51-9031,2007,11.189999999999998,H_MEDIAN,26180.0,1,True
51-9032,2007,13.7,H_MEDIAN,80260.0,1,True
51-9041,2007,13.460000000000003,H_MEDIAN,88600.0,1,True
51-9051,2007,14.779999999999996,H_MEDIAN,24590.0,1,True
51-9061,2007,14.569999999999999,H_MEDIAN,472900.0,1,True
51-9071,2007,15.0,H_MEDIAN,27160.0,1,True
51-9081,2007,16.099999999999998,H_MEDIAN,44530.0,1,True
51-9082,2007,15.689999999999996,H_MEDIAN,11900.0,1,True
51-9083,2007,12.76,H_MEDIAN,30900.0,1,True
51-9111,2007,11.42,H_MEDIAN,368320.0,1,True
51-9123,2007,11.150000000000002,H_MEDIAN,31740.0,1,True
51-9124,2007,14.476742077593116,H_MEDIAN,153860.0,2,False
51-9141,2007,15.319999999999999,H_MEDIAN,36690.0,1,True
51-9151,2007,10.157354177104686,H_MEDIAN,71780.0,2,False
51-9161,2007,13.330879892853691,H_MEDIAN,428860.0,2,False
51-9162,2007,12.687297013417565,H_MEDIAN,305760.0,2,False
51-9191,2007,12.639999999999999,H_MEDIAN,21670.0,1,True
51-9192,2007,11.070000000000002,H_MEDIAN,16850.0,1,True
51-9193,2007,11.38,H_MEDIAN,9610.0,1,True
51-9194,2007,12.76,H_MEDIAN,11130.0,1,True
51-9195,2007,12.810000000000002,H_MEDIAN,41650.0,1,True
51-9196,2007,15.410000000000002,H_MEDIAN,111250.0,1,True
51-9197,2007,20.06,H_MEDIAN,20530.0,1,True
51-9198,2007,10.139999999999999,H_MEDIAN,524440.0,1,True
51-9199,2007,12.329999999999998,H_MEDIAN,288480.0,1,False
53-1041,2007,18.16,H_MEDIAN,4690.0,1,True
53-1042,2007,19.540000000000003,H_MEDIAN,184400.0,1,True
53-1043,2007,23.969999999999995,H_MEDIAN,223710.0,1,False
53-1044,2007,20.84775085845876,H_MEDIAN,350580.0,2,False
53-1049,2007,23.969999999999995,H_MEDIAN,223710.0,1,False
53-2011,2007,49.80288461538461,A_MEDIAN,78250.0,1,True
53-2012,2007,29.634615384615383,A_MEDIAN,29180.0,1,True
53-2021,2007,54.28999999999999,H_MEDIAN,24180.0,1,True
53-2022,2007,18.419999999999995,H_MEDIAN,6210.0,1,True
53-2031,2007,15.091346153846152,A_MEDIAN,97010.0,1,True
53-3011,2007,10.160000000000002,H_MEDIAN,21520.0,1,True
53-3031,2007,10.28,H_MEDIAN,382360.0,1,True
53-3032,2007,17.41,H_MEDIAN,1693590.0,1,True
53-3033,2007,12.679999999999998,H_MEDIAN,922900.0,1,True
53-3051,2007,12.43,H_MEDIAN,461590.0,1,False
53-3052,2007,15.939999999999998,H_MEDIAN,189050.0,1,True
53-3053,2007,11.739326350092329,H_MEDIAN,627180.0,2,False
53-3054,2007,10.009999999999998,H_MEDIAN,165590.0,1,False
53-3099,2007,11.63,H_MEDIAN,77660.0,1,True
53-4011,2007,27.649999999999995,H_MEDIAN,41760.0,1,True
53-4013,2007,18.76,H_MEDIAN,4950.0,1,True
53-4022,2007,24.51708360928946,H_MEDIAN,23700.0,2,False
53-4031,2007,28.2,H_MEDIAN,37540.0,1,True
53-4041,2007,24.289999999999996,H_MEDIAN,6600.0,1,True
53-4099,2007,18.869999999999997,H_MEDIAN,5210.0,1,True
53-5011,2007,15.659999999999997,H_MEDIAN,32520.0,1,True
53-5021,2007,27.500000000000004,H_MEDIAN,30540.0,1,True
53-5022,2007,15.659999999999997,H_MEDIAN,3250.0,1,True
53-5031,2007,26.970000000000013,H_MEDIAN,13710.0,1,True
53-6011,2007,18.859999999999996,H_MEDIAN,4750.0,1,True
53-6021,2007,8.659999999999998,H_MEDIAN,131860.0,1,True
53-6031,2007,8.789999999999997,H_MEDIAN,93140.0,1,True
53-6032,2007,15.509999999999998,H_MEDIAN,46720.0,1,False
53-6041,2007,18.690000000000005,H_MEDIAN,6550.0,1,True
53-6051,2007,24.73,H_MEDIAN,24130.0,1,True
53-6061,2007,9.76,H_MEDIAN,20690.0,1,True
53-6099,2007,15.509999999999998,H_MEDIAN,46720.0,1,False
53-7011,2007,13.489999999999998,H_MEDIAN,45580.0,1,True
53-7021,2007,19.360000000000003,H_MEDIAN,45720.0,1,True
53-7031,2007,16.46,H_MEDIAN,1910.0,1,True
53-7041,2007,16.719999999999995,H_MEDIAN,3220.0,1,True
53-7051,2007,13.470000000000002,H_MEDIAN,630700.0,1,True
53-7061,2007,8.979999999999999,H_MEDIAN,336210.0,1,True
53-7062,2007,10.53,H_MEDIAN,2363440.0,1,True
53-7063,2007,11.48,H_MEDIAN,143140.0,1,True
53-7064,2007,8.8,H_MEDIAN,798450.0,1,True
53-7065,2007,9.850000000000001,H_MEDIAN,1817650.0,1,True
53-7071,2007,21.819999999999997,H_MEDIAN,4230.0,1,True
53-7072,2007,18.75,H_MEDIAN,10400.0,1,True
53-7073,2007,17.65,H_MEDIAN,15780.0,1,True
53-7081,2007,14.150000000000004,H_MEDIAN,126270.0,1,True
53-7121,2007,15.930000000000005,H_MEDIAN,14870.0,1,True
53-7199,2007,15.710843979599396,H_MEDIAN,111880.0,2,False
